playlist_idx,cluster,relevance,diversity,serendipity
4687,3,0.2864903120997281,0.5304065877652255,0.1874392320433646
4698,3,0.5263807634111431,0.45119156991472853,0.15136252827165259
4715,1,0.651338690597649,0.32224260817115613,0.11909200503722644
4748,1,0.643998722755478,0.3146880026760981,0.12673984511972697
4755,3,0.49767726718418853,0.3737844944731833,0.1628073132864519
4790,2,0.6327474243979866,0.3379249687592909,0.12152682719174195
4794,1,0.6128783823238533,0.33792020971615166,0.13522558361478654
4813,2,0.6337411552398928,0.32894847131918037,0.1466920822851141
4814,3,0.4117007590970034,0.5558300679522749,0.1946122421480308
4820,1,0.7380119093622204,0.28471118899999404,0.12084894127083043
4834,1,0.6285645749319342,0.3342577107623733,0.18588402030446513
4836,1,0.6738353707042257,0.3047301092687581,0.11470892652716677
4844,3,0.49474500074805916,0.44880812827937966,0.1344943514745212
4850,3,0.39066003446928116,0.6114800042775428,0.2002569473163431
4862,2,0.6643689105317626,0.3375470675636083,0.39929394768257587
4866,1,0.6821005273039752,0.28608788447724776,0.11838296043568156
4884,2,0.6661761496811094,0.33488766937846837,0.14093021082676854
4885,2,0.6911850324501562,0.31702768307297535,0.1441528584173149
4891,2,0.6623432278059278,0.3103936343615813,0.1185768920908913
4901,2,0.6414710558692863,0.34050353933221045,0.13062167653265386
4912,1,0.6341713853860157,0.3167992305063624,0.16834886585919898
4921,1,0.6404782464531575,0.32050883553767595,0.2508842460286279
4928,0,0.3813002324714762,0.48532235937057666,0.22160183431485475
4939,3,0.3894495737365475,0.44788026346655285,0.22819037224528976
4946,1,0.48987772215955033,0.3540887487212043,0.11782901781175231
4980,3,0.4961623004802862,0.4944101786437609,0.1812564443068895
4985,1,0.6421191620148441,0.32435539334709296,0.12627000940160907
5002,2,0.724809555087199,0.3225282504324637,0.44402162199967654
5003,2,0.6897596566719969,0.33658451815694423,0.19712264510870034
5013,1,0.65816372110046,0.34250626037908605,0.3139045397693878
5014,2,0.5850531975348183,0.3622922501469098,0.1336855416491149
5037,3,0.42011587212504714,0.5758011790697091,0.22445655980736612
5059,0,0.6307605666962129,0.22458093406910107,0.14809338249333828
5082,0,0.7727939503976085,0.2699648282285795,0.3734937119227451
5087,2,0.6171350984284732,0.3311815208982609,0.1256713460238329
5092,1,0.6783621151280775,0.33785470545339014,0.1490152187382424
5099,1,0.47887700279232576,0.42756783880239757,0.20103039833774186
5107,1,0.6736624503665561,0.3131402981671446,0.12048499538437954
5116,1,0.6067590806480108,0.3167377491721224,0.11436268315940805
5172,2,0.5832451925904852,0.37195991293466024,0.20570513990309322
5179,2,0.6815059813826936,0.31159321717878385,0.17913099682954622
5200,2,0.622389174345107,0.34143285987747085,0.13133662578688213
5212,3,0.5756999419960994,0.3759661540065017,0.3506613738304281
5215,0,0.46160979895334425,0.41297787818206355,0.25119845364675925
5243,2,0.5849397629782297,0.32978510226116564,0.19404298619870053
5246,1,0.4252069852085748,0.4953845267899508,0.17416641393962276
5247,3,0.6673331033899648,0.370086627585661,0.2152207566309482
5256,2,0.6570806243152919,0.2989540384190984,0.10934140311298043
5297,2,0.6397172677945814,0.36917056795146486,0.22253624810920075
5298,1,0.6410731215833039,0.30293984930097395,0.12406304373107253
5307,1,0.6495551095504536,0.31902850901250923,0.1260036129858909
5309,2,0.645159379033392,0.3408633138986792,0.12201925736038031
5324,3,0.5405542577881886,0.34637182445275805,0.10635746070809077
5325,1,0.7647878668253516,0.26330514468927346,0.11432213880549363
5340,2,0.6740580319286044,0.3500624817522783,0.14376948575702095
5346,2,0.6632869924522791,0.3262846913393057,0.39892823244975756
5356,3,0.47001306159768935,0.3233898490840338,0.09113857060201745
5358,1,0.6546460250505424,0.4143000651045111,0.18207724740775696
5395,3,0.581074715120953,0.4232511299703815,0.274237725690706
5405,0,0.7239410439703162,0.20037063764267093,0.25128632917001337
5416,0,0.5039687708040749,0.4992767785175699,0.22814131065576107
5439,2,0.6443679565918615,0.33853815293003486,0.2027043679391773
5444,1,0.6464882848753452,0.3311342095021288,0.3045185230248409
5447,1,0.6419144069206504,0.35569823207243145,0.3284198924220699
5449,2,0.6269581795139697,0.33099370088135294,0.13385630614815808
5452,1,0.496417526631938,0.48730478286709267,0.17484332084379794
5482,2,0.6300578348458284,0.3401739738254924,0.12558006588716825
5485,1,0.7095185759528873,0.29679279786020374,0.21537931626209053
5492,1,0.6337476600563653,0.3396445306850332,0.12583380252318468
5494,1,0.6854242824368189,0.3039695950210596,0.1299814319750433
5504,2,0.5726586918227916,0.5078489598052911,0.2727287462573241
5518,1,0.5079098514933759,0.4330306612308452,0.23563805626688294
5527,1,0.5076331793980574,0.3515730635668154,0.10972740517396185
5530,2,0.6578288578438789,0.3450961882102743,0.21963232372852443
5561,0,0.5278663172624285,0.3364529939268731,0.14292027970118926
5581,0,0.636645438883256,0.3122657105308865,0.12151032257380519
5584,1,0.5828039361442867,0.3935361831105929,0.13294010660084724
5593,3,0.48215498788982825,0.5386497069191725,0.16248355638276826
5599,3,0.4582589061888845,0.49156399145490737,0.13273556459040883
5607,3,0.5443591757559612,0.34016306743505786,0.10610673057790573
5614,3,0.4823349801048599,0.4872355098862011,0.16039882129504882
5615,2,0.6782057038809544,0.30671843005741994,0.16898749027377669
5621,3,0.4885179260817561,0.46681221644293835,0.14340841968323065
5625,2,0.604055957969366,0.38957229216191247,0.14160004019060862
5641,3,0.4050098104967946,0.6069155690655241,0.20953712308997446
5644,2,0.6572196903513096,0.3347832462156267,0.14079122433957508
5657,0,0.6283402167210757,0.35187561415687874,0.14948168498354075
5661,3,0.42897868899902025,0.48742668632017117,0.2564727518127979
5670,3,0.540417983200223,0.4978353919443512,0.16939048460272219
5682,1,0.6624294661265715,0.33145545281336863,0.18120336578442875
5697,1,0.6914176959599051,0.33508742263531865,0.135235088737851
5709,3,0.452168686027164,0.5152803540968314,0.2786556964904394
5723,2,0.5919113570540533,0.3397113314937351,0.11744284931423413
5749,3,0.3778324995602844,0.27131019082159047,0.0839244338599901
5760,2,0.5809867709165144,0.32938518507942016,0.10509383963968529
5762,1,0.6682192051284923,0.3197306209059775,0.15384930923951642
5764,1,0.7594561180150297,0.27533721980139103,0.13396171251747221
5809,2,0.6143402146803374,0.3279854765867328,0.1549323481034156
5823,2,0.6366419246803964,0.34197256422962696,0.4419995111210218
5834,3,0.5017740058384073,0.40243952297144103,0.26289837099469815
5836,0,0.9114943372014438,0.02206176775366897,0.22297525920555575
5837,3,0.47886767045043166,0.52730433537412,0.18012955032196604
5840,3,0.48718360465037486,0.5068379309171076,0.23948174737776673
5841,2,0.6240934347457964,0.33002906856422687,0.11530522238900558
5860,3,0.6332630397074508,0.311751454219911,0.13865126091999974
5874,3,0.5195956918631419,0.4835745265336151,0.19243611634042765
5882,1,0.6142383422020922,0.3079091954359787,0.12036819125792338
5886,3,0.36418036525079794,0.4534442573013884,0.20236642661033957
5897,1,0.5453421010756957,0.42634537008555196,0.13447242787597735
5906,1,0.56133132223114,0.3189191435237392,0.23033274884732435
5938,2,0.6759582749351908,0.32368631889203636,0.15133439816111952
5942,1,0.504440319462779,0.47443610779718604,0.2456867665421087
5947,3,0.5293983513925182,0.42491821256999796,0.33609522081924376
5955,0,0.45622863500529864,0.4641964961785363,0.16840257757757143
5957,1,0.7485649525648166,0.29613633139653184,0.1525078367899273
5964,2,0.6636229711393028,0.319105590850409,0.11650622646349387
5983,0,0.4704254855693234,0.4248742825205296,0.22091866402862798
5999,1,0.5197226162866301,0.48311495486384537,0.165310722915837
6002,2,0.7273051289541821,0.31515168102676416,0.1295841524583882
6027,3,0.633378986839264,0.4134183802168748,0.15386260429852075
6030,0,0.5143803967665794,0.49288587114698745,0.3135577248757697
6039,3,0.3322482111049116,0.38387393997116803,0.2276363285869404
6040,3,0.5877511231276767,0.35680931782984016,0.1641452964564698
6064,3,0.4713396886751789,0.5296746739890691,0.18018831557900156
6084,2,0.6329773336626769,0.3630494731664271,0.18375581257294973
6086,2,0.7241581477491811,0.3009687403427409,0.13625997281895763
6089,2,0.6686192200208027,0.33498906084858115,0.25425668901197945
6099,1,0.6300620502874864,0.3359888058211852,0.3505796807671492
6114,3,0.40783699777348476,0.5897694957557255,0.2159112332280568
6129,3,0.44350281919392487,0.5385539647842588,0.17730259541627433
6149,2,0.6718176742420364,0.30728849433725636,0.1772113716032871
6176,1,0.7003833851253011,0.2842029661300902,0.15570936412190578
6190,2,0.5976910325124897,0.3330989888898126,0.27163164576644816
6196,1,0.7216985226650684,0.2863021247187667,0.14684890262083714
6204,0,0.5316367234164209,0.49276761201131847,0.18228549141013461
6216,0,0.6004720659586315,0.40552629426442743,0.1567039221176968
6219,1,0.7005032808540081,0.2514675257239397,0.13396570338400124
6223,1,0.7305428818269392,0.2805239215640096,0.3899128206003562
6247,2,0.5979358071843645,0.4569553177038532,0.20958250055486874
6252,1,0.6300410736172476,0.2895834340734943,0.09975429882785244
6253,2,0.6709613073316658,0.30160312543300216,0.20125227016080174
6261,2,0.6421298976832509,0.32421869783513924,0.11957899653076938
6274,2,0.6621357793879571,0.3201136353918008,0.3188080208991804
6307,2,0.5948579231191415,0.3273625858020659,0.11577369771020377
6313,3,0.4729294975167997,0.43620672056569243,0.22855723494262498
6317,1,0.5776972020712641,0.42739432925635346,0.15892977753744633
6326,1,0.6665953784683918,0.30204354304266845,0.13180422297721
6335,3,0.6148496901371187,0.2373643457887098,0.10144645499636996
6337,1,0.6589636212473474,0.30588401491712713,0.120535399569651
6340,3,0.5567074606370114,0.3022663905526757,0.1527161515208872
6349,2,0.6402424690028902,0.32225830922271936,0.12404309895041112
6374,3,0.5446340255677796,0.402463916284056,0.14198059298928664
6377,2,0.656940052619092,0.3353997058915721,0.2889350802328197
6378,2,0.6532357970223086,0.3178114347346984,0.12158969110383469
6387,3,0.6379603261492982,0.2579392249538016,0.10565423275937955
6388,2,0.666338342369202,0.33606635865541745,0.1299907712155898
6412,1,0.6742429642443887,0.21687352132508964,0.49331207774356767
6433,3,0.5570304772192446,0.45892623378191266,0.1842477487526538
6438,1,0.6097291057742971,0.34581882284212706,0.15063058728207676
6458,3,0.4812450991100044,0.4752721777708454,0.3125002303831423
6481,0,0.5363531139161003,0.5210421206925921,0.19877676308915462
6517,1,0.5581991119976225,0.33355646770406877,0.10122988184897358
6524,3,0.5556326898376391,0.4727249283445697,0.3700454432470978
6526,0,0.7178985820812112,0.30100112386065514,0.21213391513026583
6553,1,0.4089050616962573,0.5034210896341901,0.22687221639956273
6560,3,0.6349958678960045,0.33888108328361044,0.14974956803247164
6623,1,0.5708029658255535,0.5013356451599335,0.28347998565600463
6633,2,0.8183320106631234,0.21301369807768566,0.23659814525234574
6647,3,0.6398703717397115,0.2823746812726936,0.12212167589953536
6648,3,0.4305407215670633,0.45641377928056703,0.2495951811985417
6670,2,0.6573626394768849,0.3356171711499114,0.13436016742240953
6679,2,0.6675294602514029,0.2675960440802754,0.11855999535782212
6721,2,0.6421619591400997,0.3469763988212342,0.23859222048408507
6722,3,0.39134276179775834,0.47813556176508554,0.24056317964633922
6748,0,0.6147836882874455,0.33623039028611246,0.12286641400129933
6751,1,0.5968765533606863,0.3450125826141719,0.13454158586763004
6752,2,0.649582761491313,0.3256610194320838,0.15321072593715468
6756,2,0.6294630738066266,0.3353927956329553,0.14331248841414337
6758,3,0.5023165776345437,0.5195234765808256,0.17663863033928476
6767,3,0.5365227961025284,0.43784774880289534,0.31739909202982836
6773,0,0.684407917125685,0.33758756478704244,0.15114735582890576
6774,1,0.6362722220667906,0.32944140016650547,0.11645283276343613
6784,1,0.5116026226386421,0.5082010435004198,0.26069075740555536
6792,3,0.4767712942582716,0.4935779940383559,0.16513919838583546
6794,3,0.5343916388184938,0.5049154842432733,0.18665825029086605
6817,3,0.38544249370004713,0.5351494735278512,0.21746039548231794
6831,0,0.7072178740941049,0.30450693698976317,0.3672098691697245
6839,2,0.5887428377168124,0.3834785802466508,0.14975995918247142
6844,2,0.5474007939070941,0.45768792692718885,0.19293218359787723
6856,3,0.6156091231739343,0.36235199097170956,0.1424943617539227
6857,2,0.4902468420707088,0.41059071286657767,0.34592015926542086
6898,2,0.6601953046285188,0.3044744763986418,0.20909943218134275
6914,0,0.5319442110858034,0.465793266281473,0.19359826086277288
6923,1,0.6225225659272506,0.38623097229036774,0.14305845142485984
6928,0,0.510524971132194,0.49249494513648606,0.15921902502465302
6942,1,0.5718671388486453,0.3696923485291226,0.1413843241600205
6957,0,0.7217331679667602,0.28805905693726064,0.1573514977966693
6960,2,0.5912331506826979,0.3492254374264231,0.13638050697735482
6995,2,0.571400623460752,0.49240423808414824,0.3279608143106486
6997,0,0.732277777601645,0.2833511492455989,0.332282486879575
7008,1,0.6555191497380755,0.36369303675117515,0.13809192377523077
7019,1,0.7059774077689995,0.3096655634521974,0.1803453384262872
7020,2,0.5972934130751064,0.34256435345941416,0.19696715941409026
7021,0,0.6794169158339298,0.2696154802319054,0.12146821551898068
7034,1,0.5247358335811284,0.486734948068687,0.16492797725742886
7042,0,0.609696853498715,0.3512343718911024,0.33407338946904697
7075,2,0.6824154224214151,0.32333958181554334,0.13841469413263577
7076,2,0.662331539988783,0.3150737413361129,0.1846985241071032
7077,1,0.6534369089929553,0.33284437159799507,0.12329206700998195
7089,1,0.7010784186969319,0.3219253111458984,0.13414037648917224
7095,3,0.5209731163633933,0.5424028003716801,0.20020865710366803
7096,3,0.5837873300595982,0.3352337952690687,0.13794870643715795
7097,3,0.5666359338208702,0.3847807779886889,0.13034482292633232
7112,2,0.6496256802396652,0.34461523198621413,0.2899378893969772
7113,1,0.6489971283545983,0.3476043917475511,0.26979626584256106
7135,2,0.6814252958740208,0.36271098319015505,0.1365288954760845
7193,1,0.5201936248356731,0.3360111724921644,0.16800243044578597
7194,0,0.6215269213458184,0.22774981155903473,0.1647624123300549
7197,3,0.7015966240556449,0.23628627832352234,0.1359241329048336
7200,2,0.6945098587151542,0.31124977557849864,0.11818040180022299
7212,1,0.4832858950618679,0.4856471093734711,0.1807922958961192
7216,2,0.6539760324845224,0.3346075672915132,0.16685825318357742
7262,2,0.6675751523423059,0.3184762654935789,0.12575521069161683
7267,2,0.6457002808440095,0.3139612186587425,0.19652777434005736
7317,2,0.6761859565601844,0.3295186790060015,0.19871906983161186
7328,2,0.5280204702673402,0.31377642388285165,0.10357543959001092
7330,3,0.47276856465046535,0.4854094805321959,0.29752245901380847
7357,1,0.7269042069842745,0.3055581469530193,0.14614853887192855
7358,2,0.7533269810352501,0.27700162064823886,0.1216952021131463
7381,0,0.6973990620704051,0.3054134459162603,0.12157444740684016
7385,1,0.6692779024396612,0.29493658959349844,0.13869587153224966
7401,1,0.6242403177131484,0.3470894471618883,0.2413420675438873
7410,0,0.6012310227636642,0.39002646604532165,0.15273167832043136
7415,2,0.6618871460727892,0.35300558862706544,0.1462057664938836
7434,2,0.6774497187221816,0.32280663423036127,0.1244016565075148
7446,3,0.5636045602724533,0.45313285324275265,0.15533546436752346
7474,1,0.5141132944758708,0.4338469520678927,0.17834685252134236
7489,2,0.6972637929315764,0.31532505185152815,0.43829764873084937
7493,3,0.4629151314523196,0.5052119535702496,0.2906497610427895
7497,1,0.7134086274228368,0.276771897554546,0.21353131846082343
7507,2,0.6308897585854067,0.2943838823984224,0.14281673715261858
7517,2,0.6868150414962667,0.3154092901057225,0.12810140742768253
7529,3,0.5696218200950827,0.46669039001120727,0.18644912008006004
7532,2,0.6482991513622267,0.32591528622264676,0.12644054629535442
7533,2,0.6568689337901094,0.3131014745628452,0.13247997070242623
7567,1,0.5696593776590643,0.29273883216232754,0.126614411145766
7585,3,0.36765921358628134,0.4533472121850375,0.16119957963744652
7586,3,0.4372651247972929,0.5715774230806397,0.2878749489185461
7588,2,0.4323828485572348,0.3660651016955834,0.25750960797161804
7590,1,0.6602083909086839,0.26789693898812117,0.17999975762776999
7591,0,0.5741343937149085,0.3048947180702497,0.13622809461973762
7597,1,0.6327959279512649,0.3199625782599279,0.13745303363378705
7604,1,0.6931832805685765,0.2827806174008548,0.11204607327926332
7605,2,0.6644286638161979,0.3366310040686469,0.13040051169487088
7645,1,0.6318208006935775,0.33092364318107037,0.271574378308969
7657,1,0.6496592833986455,0.3374312532260513,0.12854519048548077
7684,1,0.5477610291937476,0.33943790911573113,0.11907428406699169
7688,0,0.740713581766083,0.28906914858680255,0.2129099381569088
7712,3,0.5535545230205287,0.476374744814294,0.16507302050563893
7721,3,0.5466946241622496,0.4272148272866456,0.3592022845436463
7737,3,0.4176625472769804,0.5557661351426106,0.19965559967057223
7740,0,0.40817935658345167,0.3600596468592553,0.14696498926191806
7758,3,0.51776225243298,0.3896048244901139,0.12506012628005
7780,2,0.6281514120667122,0.3275853353030034,0.13261957760944992
7781,1,0.5104066496454974,0.5110197180079057,0.18621221707725144
7825,2,0.6759902217620807,0.3226121314411655,0.16220555293123268
7827,1,0.6651178919749794,0.4063774659075333,0.3051727300227156
7843,1,0.6778387696830714,0.3213938717842194,0.13110120311732582
7860,2,0.6673465461355818,0.3155963782896192,0.2994294077723307
7861,2,0.627506346484134,0.3158128318128176,0.12584734425064092
7874,0,0.7214211826464799,0.3103672039686324,0.13232199341105713
7877,0,0.5479467118524181,0.3772121558064161,0.1659781626100353
7879,3,0.47763191833191704,0.4821910304523215,0.16904061914890045
7893,1,0.5379009698028552,0.33188385974030377,0.11255366093181103
7895,3,0.3243781253267805,0.5269002929253552,0.17786763434449146
7898,1,0.637847035169208,0.3543846377443769,0.1485108964653865
7904,3,0.6006362420296893,0.3437236779310404,0.11759051606874575
7905,2,0.5433555941193778,0.4798440650523179,0.18593364702112997
7923,2,0.639465040173784,0.32174165030921353,0.12101498052078073
7928,0,0.8303059799912238,0.07025797840291048,0.22645780818174444
7932,3,0.27703457471476617,0.5792047858735287,0.14464858632358923
7934,1,0.6862712960228813,0.3013301104440089,0.13502866785424317
7948,3,0.5046944509700082,0.3713736239549167,0.2958259963427076
7979,3,0.44318347861702007,0.4946732889786821,0.1731871783461013
7989,0,0.6161655105500914,0.4533023197620326,0.20713845584805143
8005,1,0.6775208676321938,0.31420980658203634,0.13211103831154217
8013,1,0.63483200062647,0.31943089174518846,0.11960672629143006
8037,2,0.6056454686413174,0.37875935923602233,0.15127186580023183
8039,3,0.5558305985111497,0.5002954184910228,0.31944354937893
8060,1,0.7197721341238359,0.2735116115954537,0.1289950072573392
8062,0,0.5959322382491888,0.332275984418969,0.14023483210168403
8079,0,0.6014560590636574,0.3563664075736285,0.21980471013476127
8080,1,0.5831187696821244,0.3379721602753508,0.20869189169230076
8149,2,0.6305023448872502,0.33724432938161086,0.11815563127947731
8151,0,0.5611311216342604,0.29394754505658316,0.2750163349635598
8158,0,0.524887581926956,0.3893113808983637,0.24928410593990494
8164,1,0.6144263084968784,0.34745731737316143,0.130126248988014
8175,2,0.6510594571795737,0.3284178709123403,0.31339726562932935
8178,1,0.6834422804446613,0.3331407120241442,0.12863339686195016
8180,1,0.6551772257254626,0.3186175247129839,0.12795240980760658
8182,0,0.5506218822601081,0.44882849182235307,0.1584502731106017
8202,0,0.7402920103767789,0.26439031934972246,0.11285734481601242
8203,1,0.6775957741514869,0.3349018508079977,0.12382314312484717
8209,1,0.5978185431370153,0.3317708925546602,0.15037189848671595
8281,1,0.6388764247736428,0.29818893341172337,0.11474903161234443
8290,2,0.6917130485937566,0.33702706549895434,0.2903998522526603
8312,2,0.6492225029359213,0.32121870927769824,0.3371881683984192
8333,2,0.7201625664118917,0.3201694581470901,0.12661316394398353
8334,0,0.5105777597111509,0.481159889055076,0.19737408703706796
8343,1,0.4899275846028424,0.3433608543548351,0.09543918595769123
8346,3,0.3876428727929387,0.5339842151707791,0.13504847268471173
8348,3,0.5460188615073395,0.4617692906875617,0.16473038698902961
8372,0,0.7351692816352843,0.25851359043721445,0.20870961857173564
8395,2,0.5672110173566141,0.34585143835954046,0.11372699770775177
8396,1,0.6262375319404838,0.3430138190232934,0.19535052695459
8418,2,0.6579007172012261,0.32838531547042815,0.14669115799352295
8419,2,0.6829001708723551,0.39779328603212094,0.2655988169918719
8432,1,0.5397355769776541,0.40262548762300665,0.29745567360704167
8438,2,0.693198448938965,0.29710318069327946,0.12458683563098605
8453,0,0.701918838881641,0.3166313364565435,0.13347605746736474
8463,3,0.3826875306527703,0.5832978075156197,0.16966864152325806
8469,0,0.7269360418670793,0.25858518209429215,0.1712634445060739
8474,2,0.6671093780878662,0.3461371223632336,0.3984959565556603
8477,2,0.6081673967687912,0.31415912126625156,0.11586364606462932
8484,2,0.6601867871190161,0.3185426230897507,0.1180308890790429
8498,3,0.4139867780062488,0.5361308630653483,0.2581100126388313
8505,2,0.6392353844176935,0.3131103255848293,0.10925583670854236
8513,0,0.7038751540580284,0.27053659243705774,0.11130092123667953
8529,3,0.35768518653204573,0.34845963932859303,0.07576193968443547
8546,3,0.30928299608426313,0.504929693756009,0.18103438884154027
8556,1,0.49370055006147245,0.3321666295979807,0.15146138233664413
8558,3,0.47542822613473895,0.4230339455612826,0.13176470083576794
8564,3,0.5911367794951115,0.3648750813351369,0.1545608501377186
8578,3,0.42421672110456715,0.47899285780226,0.1665212506646901
8624,3,0.5065485147650964,0.4760469642063454,0.16018914606830129
8628,3,0.38142427653255484,0.597207183063934,0.20030859432884285
8637,2,0.5738178572109364,0.4301710217761502,0.20961409452606755
8658,2,0.6716303536357798,0.3278300317327162,0.12863506091032548
8670,2,0.660282846392181,0.32056990730208057,0.17799490144853222
8678,2,0.6313377485752252,0.33738323404388304,0.13601957317811347
8682,3,0.49716386215211045,0.36305186937936185,0.1718907578813442
8685,1,0.6396145188684318,0.3256698968513825,0.11518022832559315
8695,2,0.6041229456454512,0.34761459240930404,0.16840988734141324
8712,1,0.5350228332289201,0.4846620444369011,0.1548417864761516
8717,1,0.5662912368874657,0.4486156544847535,0.16124065303989182
8719,0,0.6711383295875045,0.3619946264513265,0.1879937999318975
8723,2,0.6466864828648863,0.33661497666410434,0.23904648243573476
8731,0,0.6435085666836865,0.33516078330280574,0.16421659300382815
8735,1,0.4715510731162676,0.5185552824554743,0.2650282706826465
8746,0,0.607004136200086,0.29797342790467096,0.2462986734785153
8753,2,0.6317484823320435,0.1273407411980818,0.24754310272343502
8763,2,0.6707639754481692,0.3267762904345546,0.12230792944398935
8782,2,0.7104902139733049,0.29720451566674877,0.3776729172641664
8795,3,0.3985731821613847,0.4924145699884801,0.14207839743613715
8802,2,0.29065830662999176,0.35332159561645626,0.06219682062652142
8813,3,0.41719431702484394,0.5873761550920766,0.19371709140826016
8829,2,0.5588341688700743,0.4525563884428354,0.2655873685285847
8844,3,0.5813510279892521,0.42579378814576907,0.19100440741224992
8851,1,0.6192396349383981,0.3255826605972799,0.1283794513144002
8859,0,0.7052715396273008,0.33757890988233763,0.2142456978171581
8866,2,0.6671173173937583,0.3311676821116746,0.262303579346895
8873,0,0.6538183661832102,0.3345052431754081,0.24991097211871932
8902,1,0.6388310882199886,0.3556607613987228,0.27440811036342116
8913,1,0.5195934764623878,0.33158502025561254,0.10865899518075388
8915,1,0.6636947247556425,0.34083488492676794,0.1468465612058597
8918,3,0.3665708065749311,0.5807357183909645,0.18425227399931016
8939,2,0.6787402506149567,0.32271169053767745,0.21308019711473025
8949,1,0.6703808706514427,0.32852336962547657,0.26753834538186105
8952,1,0.5665459412211011,0.32427019563856896,0.11427959074786402
8964,2,0.6666500654267388,0.3416671527951428,0.15830935262191537
9000,0,0.7230073930249269,0.2923794753354475,0.14766403479809073
9004,3,0.5395310418219893,0.43127575663309925,0.15960583317516122
9005,3,0.4920551128972196,0.3069868368773646,0.21416277541665615
9010,1,0.690944522066913,0.29032886895001797,0.11622001537387859
9016,0,0.6594955406918888,0.26965449921586326,0.11520196046041069
9018,3,0.5538201079276879,0.4635639928721924,0.19413986892642748
9039,1,0.4499875452081996,0.5124218004794381,0.20298126447057563
9042,3,0.5468786761331723,0.4921099484577022,0.17538684055763204
9050,1,0.672079786983322,0.3331466971073286,0.13097799486080916
9051,3,0.4007390647445087,0.5337117731217678,0.26093392066798027
9076,2,0.6799370647655457,0.3089041284566144,0.12828439068543915
9082,0,0.7402556849668185,0.2104015059092854,0.17417576419609793
9085,1,0.6677830038525285,0.31661438632500927,0.13121696708217986
9102,2,0.635580125820577,0.2696251822356266,0.16474869175923826
9148,3,0.5514040865457394,0.42920524127093207,0.21402798908273685
9233,2,0.5608764197427402,0.3605030879947413,0.12646298833230377
9239,1,0.6351442749595009,0.32560827128005443,0.1169666629371777
9244,3,0.5774203264988994,0.372707228177645,0.13913866680066564
9246,3,0.5349834814283849,0.4267691905109199,0.282116181844298
9265,2,0.6404949456462378,0.3350677546021532,0.1422116765241226
9266,0,0.7860026708411356,0.24766232523468446,0.2427917652990739
9304,2,0.6372303018225441,0.32400710961944534,0.1221047717737631
9316,2,0.7137834361197646,0.3140225661700482,0.13924057729041994
9323,1,0.5637937642565705,0.34255807088801493,0.1139028096251797
9357,2,0.6257341959744512,0.3305651355500492,0.1928346391201903
9370,1,0.6495497697577446,0.33387610109405563,0.16854432834878227
9375,0,0.6757436135096145,0.3151042908024606,0.12511018293197337
9394,1,0.657782571077483,0.29721761513384926,0.2945713851111879
9396,3,0.4104487140594439,0.5459579518219226,0.16943106403384756
9410,1,0.6349160743214461,0.3104925333388652,0.1071891945548537
9418,3,0.4311355149694139,0.4862965087504687,0.25389441301585997
9434,1,0.6164272523118918,0.33875091872254637,0.1215501150850058
9439,1,0.64773601851689,0.2835716819839562,0.11353495834056414
9445,0,0.3749919261118614,0.4906774187316998,0.15973921043307104
9479,1,0.6986956215058056,0.29735446085304695,0.19319543883675652
9487,3,0.40301199746312566,0.5415605470979539,0.20523912247926684
9499,3,0.4554164553754777,0.4331438431206429,0.11408194261029204
9504,1,0.6645221573098969,0.33778426565690023,0.1475080100073353
9525,1,0.5086954956865738,0.47993989746233157,0.16918601591064883
9526,1,0.6744549845272955,0.33848925774636696,0.35160533543012645
9533,3,0.5819595480022064,0.3858404348026737,0.24922668570007625
9538,3,0.492608312537623,0.4474445960928375,0.13476937156613514
9544,1,0.5266984848671395,0.31924140119642364,0.10087492495508622
9548,2,0.6604321186263248,0.3226188417018956,0.16506872569374642
9560,0,0.5354651950711788,0.27857000402954746,0.08340206186302666
9562,3,0.43020015301005826,0.5286033561497536,0.2606108454543443
9568,1,0.6560084602481879,0.3713913332701424,0.14958597904391133
9569,3,0.5537654349571249,0.5208474165642553,0.36263483695970744
9576,2,0.6633237338574902,0.3160873388769817,0.11688075380219433
9590,1,0.5384638741639834,0.31167567315691114,0.10960906768333488
9597,2,0.5963529889734568,0.3174995501017037,0.1063496681382981
9607,2,0.654723686688536,0.3271731972118449,0.1799746588624467
9615,3,0.5381902145838275,0.4715313520955926,0.17553009632987884
9631,0,0.615114080316474,0.33404542698035933,0.11829387876699488
9639,2,0.6510087524712739,0.320197803117373,0.11669390241335524
9666,0,0.7319558170812837,0.2397192247341059,0.32188376981574024
9698,1,0.6939550335191773,0.2730475070153736,0.12043787777737085
9711,3,0.37840268867960447,0.40488677338308277,0.10088969385635203
9712,2,0.6819204621541677,0.29608716250102907,0.15522950912463174
9718,2,0.6520828594276152,0.33479102699456675,0.1506066835701031
9731,2,0.3907456881542657,0.43475491766273455,0.1393320169479864
9739,2,0.647507497644053,0.3370068429459895,0.12692090204841405
9758,1,0.6726257684097834,0.30577022880463633,0.18384058473965875
9775,2,0.5914843740849187,0.3288655662426452,0.1927374033806589
9777,3,0.43222930002113097,0.5848403026579492,0.24886438167649255
9779,2,0.64395822315152,0.28289721081219144,0.19967638176889416
9792,2,0.7264551827061013,0.2840106564099779,0.4167438415890801
9795,2,0.59458981769675,0.3392451293079657,0.11633600851904374
9798,3,0.41007006783392635,0.5792705329296948,0.25060458419121584
